Title,Classification
 got me feelin like trappin aint dead. Got me ready to call the guala Salute da truth SeenItAll SeenItAllTheAutobiography,Good
 nahh bitch yu always playn yu almost got her feelings hurt,Bad
 the fuck das wat bitches wit uh fuckd up mouf do ,Bad
  I wish you wood like a tree in this bitch.,Bad
 I wish you wood Like a tree in this bitch,Bad
 gay fags,Bad
 like a tree in this bitch Asshat.,Bad
    That bitch already got past demons in her.Seeding her up just gone fuse more.,Bad
   nicca fucc yu,Bad
  lol send dat nicca clean out talmbout some n what if he really is ,Bad
 I said pussy dat ass what be on yo tongue boy,Bad
 lol da only reason I cant talk bout da present is cuz my nicca hurt n aint played all yr,Bad
  need to start mcbob because Williams only shoot let him play with bird,Good
 everybody in Dot MobORedMickey Factz when you battled Clips he wore some ancient hong kong shit   different colored hitops,Bad
 my lifestyles raw dog one magnum will put a dickhead in the hole and that was cumin out of the pussy lips,Bad
 hoe meter went off,Bad
 Shit ill pay the premium to get away from these anything ass hoes,Bad
 bitch,Bad
  swear to god log on later. Im posting the score on every social network you bitch ass nigga,Bad
 nah he pussy he wont,Bad
  sup fat bitch,Bad
 Someone told me cuz some ppl like to use it as bitch some females dont like being calles female but meh shrugs,Bad
 one sick bitch,Bad
 the little girl Tom Sawyer gets trapped in the cave along with Injun Joe and almost die. injun Joe dies and they find his treasure,Good
  we take your bitch then recieve head from your mom,Bad
 fasho fasho .. Hurry ya ass up nicca,Bad
  wow. I love how you called yourself a slut but no really. You wouldnt ever cheat on a girl bitches are so dumb.,Bad
 thirsty hoes ,Bad
 they got some cold white hoes in Knoxville tho dont they right there on the strip Boaaa,Bad
 I called people kikes and a lot of fucks,Bad
 thirsty hoe,Bad
 you pussy,Bad
 lol cracker,Bad
  no I like pussy why would I be ashamed of that,Bad
 Photoshop putting my head on fags is not proof.,Bad
 the fuck r u talking about I told u once and am going to tell u against nigga I love white bitch gtf bro,Bad
 yeet we gotta do at least  and drop them bitches in like  month intervals or some shit,Bad
  Im jus Tryn figure out when all dem niccas was together like dat,Bad
 finger my throbbing pussy flaps,Bad
 bitch tryna get in for free promoting n shit lmaooo I see you in tha cut,Bad
 eat bitch,Bad
 meet up eat bitch,Bad
 meet up so I can Molly whoop yo bitch ass,Bad
 naw nigga whats up with em hands what happened to the shit you was talking a couple a months ago eat bitch,Bad
 Katy and clear lake hoes,Bad
  How is he supposed to attract bitches in a tutu though ,Bad
 You will and hes gonna get all dem bitches ,Bad
 fags,Bad
   Classic drunk Carter texts never fail. Hey stfu Im coming over. Oops Im here come the fuck outside bitch,Bad
 fag,Bad
 how about you  me bitch,Bad
 lol bitch Im indian You op,Bad
 well at least If youre going to do somthing you do it.. And dont bitch out.. Even when its the wrong thing ,Bad
 aw drake is do you sit in the corner and cry when you listen to him lmfao pussy dick rider how drakes cock taste faggot.,Bad
 cool cool fuck wit u too nicca,Bad
 thirsty ass hoe go to sleep ,Bad
 bro u trash at that zombies,Good
 what happened to going fishing bitch,Bad
 If it continues.. I turn pussy lol,Bad
 no hoe,Bad
  point A ppint an bitch ,Bad
 bitch I died when I read that.,Bad
 bitch Wea you going.,Bad
 lmfao bitch was I talking to you ,Bad
 yess bitch. Messyyy,Bad
 bitch... So they cant hold a real nigga down fa long..  bruh ask mama to pay this ticket fa me,Bad
 you so fucking nasty. You got held to the wrong pussy. Im telling  you bet not ever kiss me again Im breaking up w u,Bad
 skate  trash  skate  had goat DLC,Good
 ahh Im too much of a bitch to live off campus. I get lazy and wouldnt want to drive home ,Bad
 your picture makes you look like a serious fag. justsayin lol,Bad
  lol its possible that a hoe can treat you the right way but will she love you the right way No. A hoe will be a hoe.,Bad
  lol just think about it there is a right way amp a wrong way to love someone. a hoe may just love you for what you got.,Bad
  yalls are all little punk ass bitches doe,Bad
  TF do I look like delivery bitch or what ahaha,Bad
  he should I got tired of hearing how he can eat pussy  ways like damn ,Bad
 Ive tried. I always hit ALTF and eat Mega Stuffed Oreos because I cant figure out those programs. lol,Good
 orr why Thts my lor bae tho wyd why u fucking up hoe,Bad
 look at what you just said lls new era Girl bye kill bitches w Kindness ampamp wht cousin,Bad
 not what I said . I want a DJ to mix the track regardless for their own use  The video gon be dumb retarded with the reg versi,Bad
 aint nobody got no time fo dat ghetto black lady voice,Bad
  thats why we had  regular season losses...... you are retarded,Bad
  Fuck all you hoes. lol,Bad
 its swag bitch aha,Bad
 faggots old people people who cant drive drunk people,Bad
 fuck Brett Farve redneck ass he stuckup he dont give a damn lol he be on campus acting like he the shit,Bad
 youll make the team them niggas trash. Lol,Bad
  not even sure bro Im ignoring these hurt bitches tonight...lol,Bad
  its a song ion kno y he referred to his future wife as a bitch,Bad
 bitches love some Alex from target ,Bad
 somebody looks like the die on the first tubes on flappy bird lol,Good
  back off ya queer bag,Bad
 I gotta find them I know Cali got them hoes,Bad
 lmaooo boy thought he wS all type of right spelling that hoe,Bad
 the bird gone run from your ass,Bad
 Tracy Morgan is a sad comparison..... Come on try again Dwight Howard is the most accurate. Stupid monkey.,Good
  niggah Im not yo lil bro the fuck,Bad
 what niggah,Bad
" 
Im colored. Aint supposed to be no good influence",Bad
" 
Me bitch",Bad
 theeepp thats my bitch,Bad
 derrrrrrr st of all her songs are actually good compared to the other trash  shes SUCH a showman omg,Good
 that hoe over that,Bad
  stfu with that what Im gonna do and just fuck oh pussy ads nigga,Bad
   Am the bitch but u the one steady talking stfu and be bout shit hoe ass nigga,Bad
   I said I was from where stop putting words in my mouth thats something a bitch would do,Bad
 I dont got any beef with you but tell yo boy Alex to stop acting like bitch and bring his duck ass up here.,Bad
    Who Ok rightwing teabaggers gun nuts like Harris hell even fucking cops.,Bad
 nigger,Bad
 miss you bitch,Bad
 Jenny says youre an evil bitch.,Bad
 fags,Bad
 I kinda figured a lil bit when u said bitch u cute,Bad
 dying oh bitch. exit my mentions. her last era was huge.  album.  tour. golden globe cont ,Bad
 bitch all these thick bitches with they ass out on TV  do what you want,Bad
 he needs to date a grandma  Im too turnt up for his lil pussy ass bro and I called him lil baby names like lame amp dork,Bad
 is the realest bitch out here rt,Bad
 dont send me those boxes we droided up on da mile my nigga. Got da dro droid na drum fo a pussy boy yeer me,Bad
 get the loredo steak. Out dat bitch if u ballin,Bad
 nigga stop hatin bitches be feelin coolio b. N two if u think dem bitch made niggas got yo back u smokin big worm shit,Bad
 pussy,Bad
  Hoe yu erbody bitch ,Bad
 go to sleep niggah lol,Bad
 Lol chill pussy,Bad
 Long story lol but Ive missed you faggot,Bad
  LMAO . hoes extra sensitive via text.. They swear they hear your tone in every letter. I start using PUNCTUATIONS .,Bad
  I dont have any problems with zak but you seem like a faggot ,Bad
 saves you a brownie,Good
 dont tell the dumb hoes that,Bad
  I am absolutely speechless.That bitch is CRAZY.,Bad
   Im lmao fa real cuz I really saw her throw dat bitch in a circle lol,Bad
 bitch Im Gretchen Weiners I do what I want,Bad
 wyd fag,Bad
  bitch,Bad
  hes a faggot,Bad
 nigger hello,Bad
    thats true idk why your even in this convo you dumb nigger attention whore,Bad
  I can smell your fried chicken ass a mile away boi and clean your nasty ass ears ratchet bitch,Bad
  lmao you stupid nigger,Bad
 yuhh Im finna hit that hoe ,Bad
 how many times did you listen to that pussy song today,Bad
 some hoe shit,Bad
 you must have sent a bird call because I didnt get shit,Bad
 hell naw fuck them bitches serves them right,Bad
 really thou im looking like Hulk Hogan in this bitch,Bad
 but then they said oh nah ur not but dude Im getting to be a heartless bitch have you not met me,Bad
 bitch u know what I mean spell champ these nuts,Bad
 yea I forgot I was talkin to a degenerate faggot,Bad
 your daughter can date this little fag bag   ,Bad
 that hoe cant cook,Bad
 bitch stop hating on such an immaculate suit.,Bad
 my birthday hath already passed with little to no fanfare. So. Enjoy your day and be blessed bitch.,Bad
 you a real bitch for that,Bad
 you better. And ima let that bitch slide right now just be on standby. ,Bad
 pussy,Bad
 take like TAMU... bitches jumped to  after beating SC which aint that good...  ,Bad
 lol my bro said it about a bitch but it can be about u,Bad
 faggot,Bad
 i need  of the bitches,Bad
 Ik you were pussy,Bad
 okaaaaay bitch never do we care  edges still laid. ,Bad
 youre a faggot,Bad
 im askin you negro lol,Bad
 no i dont cry im not a bitch i was just pissed because the cop was trying to charge me with a hole bunch of bullshit p,Bad
 hey fag i lt you,Bad
 pussy,Bad
 LMFAOOOO yooo I lost my elevator pass  now I cant even share it ...bitch wants me to go get another one even tho she knows me,Bad
 SAME like bitch its the struggles to use the stairs let ppl get on ,Bad
   Man bitch am not gonna do a damn thang if u dont like what I got to say then unfollow me,Bad
  ask your boy Jason keiffer is he still tryna to get his one on one and y he block me pussy boy,Bad
 sorry i eat pussy,Bad
 fuck bitches get money,Bad
 i know so. What Samklef said wasnt a lie man. This guy think is a beast in Naija Pop. His music is trash not the wizkid of before,Good
 jk i would be a bitch if i got them done ,Bad
 nope not at all but Im stuck in a house full of fucking niggers help me escape ,Bad
 only when ur around me  gotta keep dat scent to keep filthy niggers away,Bad
  or you know you could just go drink bleach bitch,Bad
 haha my nigga coco  I cant wait to fuckkk like a hunna hoes this summer haha jk,Bad
 rt me to wey I went to the job interview high then a bitch Straight stanking like dank haha eyes red then a hoe,Bad
  bitch dont talk at me like that bro.,Bad
 Boys still got birds in the cage Lol,Good
 send that hoe ,Bad
 he been taking them hoe lol,Bad
    shut up nigger,Bad
 lol whatever. Were fags.,Bad
 he ate my pussy i could..,Bad
 I just saw a bad bitch on here from mf Switzerland and feel in love,Bad
 hoe ,Bad
 I meant bitch I am scum,Bad
 do you bitch boy,Bad
 no bitch w my dick,Bad
  that bitch,Bad
 nice hoodie faggot,Bad
 Status Report Making a pit stop in Canada to rape bitches,Bad
 he liked that hoe,Bad
 what that hoe was like,Bad
 dont be a bitch. Get two.,Bad
 haha yolo did ya hit that hoe,Bad
 man bring yo bitch ass here ion give a dam bout yo mf attitude,Bad
 u better sit yo ass in that bitch til ,Bad
 yellow rice black beans and pork chop sis,Good
  not scanger,Good
   After you spread that filth of urs to that white dog he amp the good ol boys were ltao on fuckin a monkey,Bad
   u  lost puppies dont know shit. Leave them niggers alone u can learn something besides how they like,Bad
    let one of them dingy real nigger dogs catch it. Miss Torah dont want that thot shit,Bad
 bitch get that job first.,Bad
 bitch just be looking for my shit.,Bad
 bitch.,Bad
 boy I was clean in them bitches.,Bad
 only if its funny tweets about ashy niggers,Bad
 bitch... Im mad at you for slapping me ,Bad
 bitches will great valuable pussy always make you use protection. Too many nasty dick niggas out here,Bad
 some niggas didnt desrve to have that bitch in the first place,Bad
 yes. LOVE to make em masturbate to my voice bitches love Southern accents,Bad
 life aint shit but bitches and money i passed that weed like i studied,Bad
